"ensembl_gene_id","hgnc_symbol","transcript_biotype","description"
"ENSG00000066923","STAG3","protein_coding","stromal antigen 3 [Source:HGNC Symbol;Acc:HGNC:11356]"
"ENSG00000018699","TTC27","protein_coding","tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]"
"ENSG00000010219","DYRK4","protein_coding","dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]"
"ENSG00000064201","TSPAN32","protein_coding","tetraspanin 32 [Source:HGNC Symbol;Acc:HGNC:13410]"
"ENSG00000085978","ATG16L1","protein_coding","autophagy related 16 like 1 [Source:HGNC Symbol;Acc:HGNC:21498]"
"ENSG00000004534","RBM6","protein_coding","RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]"
"ENSG00000049283","EPN3","protein_coding","epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]"
"ENSG00000025800","KPNA6","protein_coding","karyopherin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6399]"
"ENSG00000077044","DGKD","protein_coding","diacylglycerol kinase delta [Source:HGNC Symbol;Acc:HGNC:2851]"
"ENSG00000086232","EIF2AK1","protein_coding","eukaryotic translation initiation factor 2 alpha kinase 1 [Source:HGNC Symbol;Acc:HGNC:24921]"
"ENSG00000006283","CACNA1G","protein_coding","calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
"ENSG00000064703","DDX20","protein_coding","DEAD-box helicase 20 [Source:HGNC Symbol;Acc:HGNC:2743]"
"ENSG00000003756","RBM5","protein_coding","RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]"
"ENSG00000008256","CYTH3","protein_coding","cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]"
"ENSG00000006468","ETV1","protein_coding","ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]"
"ENSG00000089335","ZNF302","protein_coding","zinc finger protein 302 [Source:HGNC Symbol;Acc:HGNC:13848]"
"ENSG00000065970","FOXJ2","protein_coding","forkhead box J2 [Source:HGNC Symbol;Acc:HGNC:24818]"
"ENSG00000036828","CASR","protein_coding","calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]"
"ENSG00000081665","ZNF506","protein_coding","zinc finger protein 506 [Source:HGNC Symbol;Acc:HGNC:23780]"
"ENSG00000011426","ANLN","protein_coding","anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]"
"ENSG00000083845","RPS5","protein_coding","ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:10426]"
"ENSG00000057019","DCBLD2","protein_coding","discoidin, CUB and LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24627]"
"ENSG00000055044","NOP58","protein_coding","NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]"
"ENSG00000083812","ZNF324","protein_coding","zinc finger protein 324 [Source:HGNC Symbol;Acc:HGNC:14096]"
"ENSG00000083838","ZNF446","protein_coding","zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]"
"ENSG00000064225","ST3GAL6","protein_coding","ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]"
"ENSG00000083807","SLC27A5","protein_coding","solute carrier family 27 member 5 [Source:HGNC Symbol;Acc:HGNC:10999]"
"ENSG00000064763","FAR2","protein_coding","fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]"
"ENSG00000087502","ERGIC2","protein_coding","ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]"
"ENSG00000084444","FAM234B","protein_coding","family with sequence similarity 234 member B [Source:HGNC Symbol;Acc:HGNC:29288]"
"ENSG00000087074","PPP1R15A","protein_coding","protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]"
"ENSG00000014216","CAPN1","protein_coding","calpain 1 [Source:HGNC Symbol;Acc:HGNC:1476]"
"ENSG00000011566","MAP4K3","protein_coding","mitogen-activated protein kinase kinase kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6865]"
"ENSG00000065371","ROPN1","protein_coding","rhophilin associated tail protein 1 [Source:HGNC Symbol;Acc:HGNC:17692]"
"ENSG00000070985","TRPM5","protein_coding","transient receptor potential cation channel subfamily M member 5 [Source:HGNC Symbol;Acc:HGNC:14323]"
"ENSG00000033867","SLC4A7","protein_coding","solute carrier family 4 member 7 [Source:HGNC Symbol;Acc:HGNC:11033]"
"ENSG00000005007","UPF1","protein_coding","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]"
"ENSG00000013441","CLK1","protein_coding","CDC like kinase 1 [Source:HGNC Symbol;Acc:HGNC:2068]"
"ENSG00000071564","TCF3","protein_coding","transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11633]"
"ENSG00000009335","UBE3C","protein_coding","ubiquitin protein ligase E3C [Source:HGNC Symbol;Acc:HGNC:16803]"
"ENSG00000081248","CACNA1S","protein_coding","calcium voltage-gated channel subunit alpha1 S [Source:HGNC Symbol;Acc:HGNC:1397]"
"ENSG00000064933","PMS1","protein_coding","PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]"
"ENSG00000070087","PFN2","protein_coding","profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]"
"ENSG00000067182","TNFRSF1A","protein_coding","TNF receptor superfamily member 1A [Source:HGNC Symbol;Acc:HGNC:11916]"
"ENSG00000029153","BMAL2","protein_coding","basic helix-loop-helix ARNT like 2 [Source:HGNC Symbol;Acc:HGNC:18984]"
"ENSG00000086827","ZW10","protein_coding","zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]"
"ENSG00000003402","CFLAR","protein_coding","CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]"
"ENSG00000048028","USP28","protein_coding","ubiquitin specific peptidase 28 [Source:HGNC Symbol;Acc:HGNC:12625]"
"ENSG00000006659","LGALS14","protein_coding","galectin 14 [Source:HGNC Symbol;Acc:HGNC:30054]"
"ENSG00000076650","GPATCH1","protein_coding","G-patch domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24658]"
"ENSG00000037965","HOXC8","protein_coding","homeobox C8 [Source:HGNC Symbol;Acc:HGNC:5129]"
"ENSG00000004478","FKBP4","protein_coding","FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]"
"ENSG00000053702","NRIP2","protein_coding","nuclear receptor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23078]"
"ENSG00000075711","DLG1","protein_coding","discs large MAGUK scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:2900]"
"ENSG00000023191","RNH1","protein_coding","ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]"
"ENSG00000062370","ZNF112","protein_coding","zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892]"
"ENSG00000078246","TULP3","protein_coding","TUB like protein 3 [Source:HGNC Symbol;Acc:HGNC:12425]"
"ENSG00000006534","ALDH3B1","protein_coding","aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]"
"ENSG00000011105","TSPAN9","protein_coding","tetraspanin 9 [Source:HGNC Symbol;Acc:HGNC:21640]"
"ENSG00000073008","PVR","protein_coding","PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]"
"ENSG00000069399","BCL3","protein_coding","BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998]"
"ENSG00000084234","APLP2","protein_coding","amyloid beta precursor like protein 2 [Source:HGNC Symbol;Acc:HGNC:598]"
"ENSG00000076248","UNG","protein_coding","uracil DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:12572]"
"ENSG00000020922","MRE11","protein_coding","MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]"
"ENSG00000076662","ICAM3","protein_coding","intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]"
"ENSG00000078098","FAP","protein_coding","fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]"
"ENSG00000019485","PRDM11","protein_coding","PR/SET domain 11 [Source:HGNC Symbol;Acc:HGNC:13996]"
"ENSG00000036257","CUL3","protein_coding","cullin 3 [Source:HGNC Symbol;Acc:HGNC:2553]"
"ENSG00000068903","SIRT2","protein_coding","sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]"
"ENSG00000087884","AAMDC","protein_coding","adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]"
"ENSG00000081692","JMJD4","protein_coding","jumonji domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25724]"
"ENSG00000087470","DNM1L","protein_coding","dynamin 1 like [Source:HGNC Symbol;Acc:HGNC:2973]"
"ENSG00000076928","ARHGEF1","protein_coding","Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]"
"ENSG00000025434","NR1H3","protein_coding","nuclear receptor subfamily 1 group H member 3 [Source:HGNC Symbol;Acc:HGNC:7966]"
"ENSG00000020129","NCDN","protein_coding","neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]"
"ENSG00000042753","AP2S1","protein_coding","adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565]"
"ENSG00000029725","RABEP1","protein_coding","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]"
"ENSG00000072182","ASIC4","protein_coding","acid sensing ion channel subunit family member 4 [Source:HGNC Symbol;Acc:HGNC:21263]"
"ENSG00000005100","DHX33","protein_coding","DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]"
"ENSG00000072849","DERL2","protein_coding","derlin 2 [Source:HGNC Symbol;Acc:HGNC:17943]"
"ENSG00000071677","PRLH","protein_coding","prolactin releasing hormone [Source:HGNC Symbol;Acc:HGNC:17945]"
"ENSG00000084764","MAPRE3","protein_coding","microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]"
"ENSG00000010379","SLC6A13","protein_coding","solute carrier family 6 member 13 [Source:HGNC Symbol;Acc:HGNC:11046]"
"ENSG00000073614","KDM5A","protein_coding","lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886]"
"ENSG00000084693","AGBL5","protein_coding","AGBL carboxypeptidase 5 [Source:HGNC Symbol;Acc:HGNC:26147]"
"ENSG00000080224","EPHA6","protein_coding","EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296]"
"ENSG00000017427","IGF1","protein_coding","insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]"
"ENSG00000034971","MYOC","protein_coding","myocilin [Source:HGNC Symbol;Acc:HGNC:7610]"
"ENSG00000084774","CAD","protein_coding","carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase [Source:HGNC Symbol;Acc:HGNC:1424]"
"ENSG00000019102","VSIG2","protein_coding","V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]"
"ENSG00000080200","CRYBG3","protein_coding","crystallin beta-gamma domain containing 3 [Source:HGNC Symbol;Acc:HGNC:34427]"
"ENSG00000067715","SYT1","protein_coding","synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]"
"ENSG00000080031","PTPRH","protein_coding","protein tyrosine phosphatase receptor type H [Source:HGNC Symbol;Acc:HGNC:9672]"
"ENSG00000052723","SIKE1","protein_coding","suppressor of IKBKE 1 [Source:HGNC Symbol;Acc:HGNC:26119]"
"ENSG00000052841","TTC17","protein_coding","tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]"
"ENSG00000065717","TLE2","protein_coding","TLE family member 2, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11838]"
"ENSG00000070961","ATP2B1","protein_coding","ATPase plasma membrane Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:814]"
"ENSG00000018236","CNTN1","protein_coding","contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]"
"ENSG00000013573","DDX11","protein_coding","DEAD/H-box helicase 11 [Source:HGNC Symbol;Acc:HGNC:2736]"
"ENSG00000054277","OPN3","protein_coding","opsin 3 [Source:HGNC Symbol;Acc:HGNC:14007]"
"ENSG00000074855","ANO8","protein_coding","anoctamin 8 [Source:HGNC Symbol;Acc:HGNC:29329]"
"ENSG00000061938","TNK2","protein_coding","tyrosine kinase non receptor 2 [Source:HGNC Symbol;Acc:HGNC:19297]"
"ENSG00000072274","TFRC","protein_coding","transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763]"
"ENSG00000087095","NLK","protein_coding","nemo like kinase [Source:HGNC Symbol;Acc:HGNC:29858]"
"ENSG00000023228","NDUFS1","protein_coding","NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]"
"ENSG00000087191","PSMC5","protein_coding","proteasome 26S subunit, ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9552]"
"ENSG00000089163","SIRT4","protein_coding","sirtuin 4 [Source:HGNC Symbol;Acc:HGNC:14932]"
"ENSG00000051009","FHIP1B","protein_coding","FHF complex subunit HOOK interacting protein 1B [Source:HGNC Symbol;Acc:HGNC:25378]"
"ENSG00000079257","LXN","protein_coding","latexin [Source:HGNC Symbol;Acc:HGNC:13347]"
"ENSG00000072756","TRNT1","protein_coding","tRNA nucleotidyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:17341]"
"ENSG00000052126","PLEKHA5","protein_coding","pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]"
"ENSG00000082153","BZW1","protein_coding","basic leucine zipper and W2 domains 1 [Source:HGNC Symbol;Acc:HGNC:18380]"
"ENSG00000054938","CHRDL2","protein_coding","chordin like 2 [Source:HGNC Symbol;Acc:HGNC:24168]"
"ENSG00000083844","ZNF264","protein_coding","zinc finger protein 264 [Source:HGNC Symbol;Acc:HGNC:13057]"
"ENSG00000062282","DGAT2","protein_coding","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]"
"ENSG00000066405","CLDN18","protein_coding","claudin 18 [Source:HGNC Symbol;Acc:HGNC:2039]"
"ENSG00000012061","ERCC1","protein_coding","ERCC excision repair 1, endonuclease non-catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3433]"
"ENSG00000060709","RIMBP2","protein_coding","RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]"
"ENSG00000079805","DNM2","protein_coding","dynamin 2 [Source:HGNC Symbol;Acc:HGNC:2974]"
"ENSG00000033627","ATP6V0A1","protein_coding","ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]"
"ENSG00000059804","SLC2A3","protein_coding","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]"
"ENSG00000018280","SLC11A1","protein_coding","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]"
"ENSG00000085063","CD59","protein_coding","CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]"
"ENSG00000071282","LMCD1","protein_coding","LIM and cysteine rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]"
"ENSG00000042445","RETSAT","protein_coding","retinol saturase [Source:HGNC Symbol;Acc:HGNC:25991]"
"ENSG00000077097","TOP2B","protein_coding","DNA topoisomerase II beta [Source:HGNC Symbol;Acc:HGNC:11990]"
"ENSG00000006042","TMEM98","protein_coding","transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]"
"ENSG00000042493","CAPG","protein_coding","capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]"
"ENSG00000058453","CROCC","protein_coding","ciliary rootlet coiled-coil, rootletin [Source:HGNC Symbol;Acc:HGNC:21299]"
"ENSG00000076067","RBMS2","protein_coding","RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]"
"ENSG00000014138","POLA2","protein_coding","DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]"
"ENSG00000079387","SENP1","protein_coding","SUMO specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:17927]"
"ENSG00000058262","SEC61A1","protein_coding","SEC61 translocon subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:18276]"
"ENSG00000068878","PSME4","protein_coding","proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]"
"ENSG00000068912","ERLEC1","protein_coding","endoplasmic reticulum lectin 1 [Source:HGNC Symbol;Acc:HGNC:25222]"
"ENSG00000054116","TRAPPC3","protein_coding","trafficking protein particle complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:19942]"
"ENSG00000011295","TTC19","protein_coding","tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]"
"ENSG00000073737","DHRS9","protein_coding","dehydrogenase/reductase 9 [Source:HGNC Symbol;Acc:HGNC:16888]"
"ENSG00000082438","COBLL1","protein_coding","cordon-bleu WH2 repeat protein like 1 [Source:HGNC Symbol;Acc:HGNC:23571]"
"ENSG00000079150","FKBP7","protein_coding","FKBP prolyl isomerase 7 [Source:HGNC Symbol;Acc:HGNC:3723]"
"ENSG00000004487","KDM1A","protein_coding","lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]"
"ENSG00000086159","AQP6","protein_coding","aquaporin 6 [Source:HGNC Symbol;Acc:HGNC:639]"
"ENSG00000066117","SMARCD1","protein_coding","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 [Source:HGNC Symbol;Acc:HGNC:11106]"
"ENSG00000007933","FMO3","protein_coding","flavin containing dimethylaniline monoxygenase 3 [Source:HGNC Symbol;Acc:HGNC:3771]"
"ENSG00000067191","CACNB1","protein_coding","calcium voltage-gated channel auxiliary subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:1401]"
"ENSG00000087111","PIGS","protein_coding","phosphatidylinositol glycan anchor biosynthesis class S [Source:HGNC Symbol;Acc:HGNC:14937]"
"ENSG00000033030","ZCCHC8","protein_coding","zinc finger CCHC-type containing 8 [Source:HGNC Symbol;Acc:HGNC:25265]"
"ENSG00000073711","PPP2R3A","protein_coding","protein phosphatase 2 regulatory subunit B''alpha [Source:HGNC Symbol;Acc:HGNC:9307]"
"ENSG00000089022","MAPKAPK5","protein_coding","MAPK activated protein kinase 5 [Source:HGNC Symbol;Acc:HGNC:6889]"
"ENSG00000057294","PKP2","protein_coding","plakophilin 2 [Source:HGNC Symbol;Acc:HGNC:9024]"
"ENSG00000067596","DHX8","protein_coding","DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]"
"ENSG00000014914","MTMR11","protein_coding","myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]"
"ENSG00000005102","MEOX1","protein_coding","mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013]"
"ENSG00000073969","NSF","protein_coding","N-ethylmaleimide sensitive factor, vesicle fusing ATPase [Source:HGNC Symbol;Acc:HGNC:8016]"
"ENSG00000016864","GLT8D1","protein_coding","glycosyltransferase 8 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24870]"
"ENSG00000073921","PICALM","protein_coding","phosphatidylinositol binding clathrin assembly protein [Source:HGNC Symbol;Acc:HGNC:15514]"
"ENSG00000055957","ITIH1","protein_coding","inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]"
"ENSG00000055955","ITIH4","protein_coding","inter-alpha-trypsin inhibitor heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:6169]"
"ENSG00000074266","EED","protein_coding","embryonic ectoderm development [Source:HGNC Symbol;Acc:HGNC:3188]"
"ENSG00000064012","CASP8","protein_coding","caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]"
"ENSG00000075151","EIF4G3","protein_coding","eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]"
"ENSG00000060749","QSER1","protein_coding","glutamine and serine rich 1 [Source:HGNC Symbol;Acc:HGNC:26154]"
"ENSG00000072518","MARK2","protein_coding","microtubule affinity regulating kinase 2 [Source:HGNC Symbol;Acc:HGNC:3332]"
"ENSG00000003400","CASP10","protein_coding","caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]"
"ENSG00000060642","PIGV","protein_coding","phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]"
"ENSG00000066422","ZBTB11","protein_coding","zinc finger and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:16740]"
"ENSG00000058804","NDC1","protein_coding","NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]"
"ENSG00000035862","TIMP2","protein_coding","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENSG00000053918","KCNQ1","protein_coding","potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]"
"ENSG00000010165","METTL13","protein_coding","methyltransferase 13, eEF1A lysine and N-terminal methyltransferase [Source:HGNC Symbol;Acc:HGNC:24248]"
"ENSG00000085433","WDR47","protein_coding","WD repeat domain 47 [Source:HGNC Symbol;Acc:HGNC:29141]"
"ENSG00000014257","ACP3","protein_coding","acid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:125]"
"ENSG00000064300","NGFR","protein_coding","nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]"
"ENSG00000078618","NRDC","protein_coding","nardilysin convertase [Source:HGNC Symbol;Acc:HGNC:7995]"
"ENSG00000005884","ITGA3","protein_coding","integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]"
"ENSG00000068097","HEATR6","protein_coding","HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076]"
"ENSG00000085552","IGSF9","protein_coding","immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]"
"ENSG00000047849","MAP4","protein_coding","microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]"
"ENSG00000072952","IRAG1","protein_coding","inositol 1,4,5-triphosphate receptor associated 1 [Source:HGNC Symbol;Acc:HGNC:7237]"
"ENSG00000075914","EXOSC7","protein_coding","exosome component 7 [Source:HGNC Symbol;Acc:HGNC:28112]"
"ENSG00000030582","GRN","protein_coding","granulin precursor [Source:HGNC Symbol;Acc:HGNC:4601]"
"ENSG00000023445","BIRC3","protein_coding","baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]"
"ENSG00000012048","BRCA1","protein_coding","BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]"
"ENSG00000086015","MAST2","protein_coding","microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035]"
"ENSG00000088280","ASAP3","protein_coding","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:14987]"
"ENSG00000075884","ARHGAP15","protein_coding","Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]"
"ENSG00000062716","VMP1","protein_coding","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"ENSG00000072310","SREBF1","protein_coding","sterol regulatory element binding transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11289]"
"ENSG00000084734","GCKR","protein_coding","glucokinase regulator [Source:HGNC Symbol;Acc:HGNC:4196]"
"ENSG00000011007","ELOA","protein_coding","elongin A [Source:HGNC Symbol;Acc:HGNC:11620]"
"ENSG00000075426","FOSL2","protein_coding","FOS like 2, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3798]"
"ENSG00000084636","COL16A1","protein_coding","collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]"
"ENSG00000034152","MAP2K3","protein_coding","mitogen-activated protein kinase kinase 3 [Source:HGNC Symbol;Acc:HGNC:6843]"
"ENSG00000081277","PKP1","protein_coding","plakophilin 1 [Source:HGNC Symbol;Acc:HGNC:9023]"
"ENSG00000002834","LASP1","protein_coding","LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]"
"ENSG00000013297","CLDN11","protein_coding","claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]"
"ENSG00000013293","SLC7A14","protein_coding","solute carrier family 7 member 14 [Source:HGNC Symbol;Acc:HGNC:29326]"
"ENSG00000010327","STAB1","protein_coding","stabilin 1 [Source:HGNC Symbol;Acc:HGNC:18628]"
"ENSG00000006025","OSBPL7","protein_coding","oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]"
"ENSG00000068724","TTC7A","protein_coding","tetratricopeptide repeat domain 7A [Source:HGNC Symbol;Acc:HGNC:19750]"
"ENSG00000005243","COPZ2","protein_coding","COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]"
"ENSG00000082641","NFE2L1","protein_coding","NFE2 like bZIP transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7781]"
"ENSG00000006282","SPATA20","protein_coding","spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]"
"ENSG00000058063","ATP11B","protein_coding","ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]"
"ENSG00000043093","DCUN1D1","protein_coding","defective in cullin neddylation 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18184]"
"ENSG00000078070","MCCC1","protein_coding","methylcrotonyl-CoA carboxylase subunit 1 [Source:HGNC Symbol;Acc:HGNC:6936]"
"ENSG00000078081","LAMP3","protein_coding","lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]"
"ENSG00000067704","IARS2","protein_coding","isoleucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29685]"
"ENSG00000068615","REEP1","protein_coding","receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]"
"ENSG00000063660","GPC1","protein_coding","glypican 1 [Source:HGNC Symbol;Acc:HGNC:4449]"
"ENSG00000007202","BLTP2","protein_coding","bridge-like lipid transfer protein family member 2 [Source:HGNC Symbol;Acc:HGNC:28960]"
"ENSG00000085449","WDFY1","protein_coding","WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]"
"ENSG00000085999","RAD54L","protein_coding","RAD54 like [Source:HGNC Symbol;Acc:HGNC:9826]"
"ENSG00000085998","POMGNT1","protein_coding","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-) [Source:HGNC Symbol;Acc:HGNC:19139]"
"ENSG00000076242","MLH1","protein_coding","mutL homolog 1 [Source:HGNC Symbol;Acc:HGNC:7127]"
"ENSG00000071054","MAP4K4","protein_coding","mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]"
"ENSG00000009307","CSDE1","protein_coding","cold shock domain containing E1 [Source:HGNC Symbol;Acc:HGNC:29905]"
"ENSG00000074054","CLASP1","protein_coding","cytoplasmic linker associated protein 1 [Source:HGNC Symbol;Acc:HGNC:17088]"
"ENSG00000053372","MRTO4","protein_coding","MRT4 homolog, ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:18477]"
"ENSG00000068885","IFT80","protein_coding","intraflagellar transport 80 [Source:HGNC Symbol;Acc:HGNC:29262]"
